Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,IsTargetTrace,StrokeID,TargetID,TrailTypeID
96.72805,0.001362724,0.06140433,-0.218043,84.41819,358.7361,255.8184,True,16,3,2
96.73113,0.001377757,0.0612445,-0.2180196,84.41251,358.6932,255.7723,True,16,3,2
96.73429,0.001359815,0.06113571,-0.2178166,84.36588,358.7602,255.872,True,16,3,2
96.73742,0.001366386,0.06099239,-0.2177852,84.35938,358.7237,255.8335,True,16,3,2
96.74087,0.001240597,0.0608034,-0.2180923,84.47955,358.67,255.8113,True,16,3,2
96.74421,0.001225294,0.06062852,-0.2180565,84.47622,358.6234,255.7635,True,16,3,2
96.74863,0.001196668,0.06040661,-0.2183254,84.56592,358.2546,255.4071,True,16,3,2
96.75236,0.001192285,0.06023151,-0.2183,84.56592,358.1964,255.3482,True,16,3,2
96.75521,0.001188532,0.06008124,-0.2182783,84.56599,358.1465,255.2977,True,16,3,2
96.75977,0.001093051,0.05988947,-0.2179414,84.48306,357.9292,255.0426,True,16,3,2
96.76299,0.00108285,0.05973846,-0.2179061,84.48044,357.8751,254.9866,True,16,3,2
96.76601,0.0009647975,0.05959006,-0.2179213,84.48921,357.6444,254.8109,True,16,3,2
96.76948,0.0009451962,0.05944328,-0.2178894,84.48687,357.5849,254.7516,True,16,3,2
96.77254,0.0009253271,0.05929454,-0.2178572,84.48452,357.5247,254.6914,True,16,3,2
96.77586,0.0008658452,0.05916454,-0.2180253,84.54407,357.8559,255.0836,True,16,3,2
96.77901,0.0008231682,0.05900836,-0.2179976,84.54375,357.8035,255.0335,True,16,3,2
96.78304,0.000647126,0.05886267,-0.2179442,84.53076,357.4579,254.6522,True,16,3,2
96.78594,0.0006025521,0.05873254,-0.2179213,84.52997,357.4032,254.5981,True,16,3,2
96.78867,0.0005529749,0.05858777,-0.2178958,84.52912,357.3424,254.5381,True,16,3,2
96.79272,0.0003926378,0.05841155,-0.2181083,84.61002,357.107,254.3282,True,16,3,2
96.79601,0.0003347373,0.05827257,-0.2180881,84.61169,357.0422,254.2649,True,16,3,2
96.79926,0.0006942296,0.05814473,-0.2184097,84.73009,358.398,255.6692,True,16,3,2
96.80216,0.0006440415,0.05800718,-0.2183972,84.73582,358.3781,255.6523,True,16,3,2
96.8064,0.0009258841,0.05790135,-0.2183909,84.73959,359.4502,256.722,True,16,3,2
96.80993,0.000884872,0.05776484,-0.2183813,84.74544,359.466,256.7409,True,16,3,2
96.81297,0.0008432422,0.05762622,-0.2183715,84.75156,359.4821,256.7602,True,16,3,2
96.81748,0.0007417973,0.05753027,-0.2181085,84.70391,359.4862,256.776,True,16,3,2
96.82099,0.0006942322,0.05740382,-0.2180819,84.70783,359.5013,256.7944,True,16,3,2
96.82401,0.0005617092,0.05732006,-0.217941,84.70029,359.4735,256.7399,True,16,3,2
96.82751,0.0005078791,0.05721138,-0.2179047,84.70347,359.4857,256.7549,True,16,3,2
96.83019,0.0004603404,0.05711539,-0.2178726,84.70631,359.4966,256.7682,True,16,3,2
96.83332,0.0005347616,0.05697921,-0.2178745,84.742,0.08973715,257.3106,True,16,3,2
96.83735,0.0004652808,0.05683963,-0.2178209,84.74722,0.1274643,257.3497,True,16,3,2
96.84086,0.0003571783,0.05669843,-0.2178814,84.77367,359.832,257.0145,True,16,3,2
96.84388,0.0003048854,0.05658257,-0.2178457,84.77872,359.8509,257.0331,True,16,3,2
96.84687,0.0002580742,0.05647884,-0.2178137,84.78331,359.8678,257.0498,True,16,3,2
96.8503,0.0001785335,0.05636394,-0.2173943,84.69592,0.04774792,257.1252,True,16,3,2
96.8538,0.0001112449,0.05623412,-0.2173321,84.69799,0.07411882,257.1475,True,16,3,2
96.86233,7.883587E-05,0.0558092,-0.2173268,84.79113,1.034163,258.1298,True,16,3,2
96.8668,7.562316E-05,0.05565208,-0.2173949,84.8634,1.160334,258.3374,True,16,3,2
96.87159,-3.278372E-06,0.05548239,-0.2173028,84.87268,1.237072,258.4141,True,16,3,2
96.87493,0.0001152126,0.05546519,-0.2175702,84.98179,1.706378,258.9473,True,16,3,2
96.87786,7.195133E-05,0.05536324,-0.2175147,84.99164,1.776848,259.0198,True,16,3,2
96.88084,3.319373E-05,0.05527185,-0.2174649,85.00053,1.840222,259.085,True,16,3,2
96.88435,6.37116E-05,0.05498926,-0.2175889,85.08666,2.506896,259.7478,True,16,3,2
96.88781,9.405194E-06,0.05485336,-0.2175259,85.10007,2.609583,259.8525,True,16,3,2
96.89086,4.60181E-05,0.05473611,-0.2174211,85.1132,3.099906,260.2264,True,16,3,2
96.89426,-2.914458E-07,0.05462095,-0.21736,85.1248,3.202304,260.3268,True,16,3,2
96.8968,-3.976998E-05,0.05452274,-0.2173078,85.13462,3.290028,260.4128,True,16,3,2
96.90023,-4.349649E-05,0.05440301,-0.2169191,85.05359,3.421904,260.5008,True,16,3,2
96.90441,-9.712274E-05,0.05425373,-0.2168276,85.06501,3.553968,260.6287,True,16,3,2
96.917,-0.0001103125,0.05358103,-0.2166682,85.18615,4.771757,261.9181,True,16,3,2
96.92089,-0.0001547218,0.05342905,-0.2165772,85.19907,4.923851,262.0694,True,16,3,2
96.92373,-0.0001976907,0.05337258,-0.2166735,85.24001,4.768161,262.0074,True,16,3,2
96.9273,-0.0002273698,0.05324966,-0.2166079,85.25224,4.896259,262.1378,True,16,3,2
96.93014,-0.0002544774,0.05313727,-0.2165478,85.26352,5.014045,262.2576,True,16,3,2
96.93346,-5.900976E-06,0.05292971,-0.2169497,85.40253,6.158123,263.4439,True,16,3,2
96.9367,-1.923123E-05,0.05281067,-0.2169069,85.41734,6.315185,263.6042,True,16,3,2
96.93963,-3.25219E-05,0.05269164,-0.2168639,85.4322,6.473488,263.7659,True,16,3,2
96.94248,-8.277188E-05,0.05251643,-0.2165765,85.35683,6.500483,263.7468,True,16,3,2
96.94514,-0.0001008932,0.05238791,-0.2165318,85.36891,6.652276,263.9004,True,16,3,2
96.94839,-0.0003526094,0.05227205,-0.2162041,85.30927,5.836198,263.0905,True,16,3,2
96.95202,-0.0003841254,0.05210532,-0.2161335,85.32241,5.995358,263.2521,True,16,3,2
96.95579,-0.0004837465,0.05190462,-0.2162301,85.41418,6.030917,263.3181,True,16,3,2
96.95943,-0.0005147284,0.05175491,-0.2161619,85.42851,6.170815,263.4612,True,16,3,2
96.9622,-0.0005394097,0.05163547,-0.2161075,85.44009,6.28307,263.576,True,16,3,2
96.96619,-0.0005354108,0.05146088,-0.2162027,85.50578,6.500567,263.7379,True,16,3,2
96.96996,-0.0005580182,0.05131724,-0.2161452,85.52176,6.645454,263.8838,True,16,3,2
96.97289,-0.0005775938,0.05119257,-0.2160952,85.53546,6.77198,264.0112,True,16,3,2
96.9762,-0.0007999822,0.05101886,-0.2163287,85.62011,6.356822,263.6005,True,16,3,2
96.97947,-0.0008365123,0.05085529,-0.2162847,85.64045,6.501219,263.7462,True,16,3,2
96.98354,-0.0006006082,0.05064021,-0.2162026,85.62472,7.443075,264.6572,True,16,3,2
96.98656,-0.0006161466,0.05050059,-0.2161712,85.63947,7.584842,264.7991,True,16,3,2
96.9892,-0.000631721,0.05036008,-0.2161394,85.65459,7.728638,264.9429,True,16,3,2
96.99249,-0.0003174036,0.05021708,-0.2158803,85.5954,8.965736,266.1103,True,16,3,2
96.99525,-0.0003208269,0.05008902,-0.215843,85.60662,9.125297,266.2681,True,16,3,2
96.99841,-0.0003248777,0.04993506,-0.2157981,85.61993,9.318339,266.459,True,16,3,2
97.00185,-0.0006454822,0.04974331,-0.2157622,85.67546,8.419963,265.5865,True,16,3,2
97.00542,-0.0006605957,0.04959486,-0.2157125,85.6897,8.571081,265.7365,True,16,3,2
97.00837,-0.0004912666,0.04943718,-0.2159616,85.78583,8.845314,266.0394,True,16,3,2
97.01102,-0.0004799063,0.04929973,-0.2159269,85.80134,8.994734,266.1887,True,16,3,2
97.01452,-0.0004665533,0.04913925,-0.2158863,85.81947,9.170675,266.3644,True,16,3,2
97.01768,-0.00025057,0.0490341,-0.2156783,85.76649,9.674892,266.8147,True,16,3,2
97.02074,-0.0002240711,0.04889245,-0.2156404,85.78077,9.843805,266.9818,True,16,3,2
97.02346,-0.0004500437,0.04873008,-0.2156401,85.80669,8.988607,266.107,True,16,3,2
97.02709,-0.0004298526,0.048577,-0.2156054,85.822,9.134297,266.2504,True,16,3,2
97.03019,-0.0004097915,0.04842556,-0.2155711,85.83727,9.279482,266.3932,True,16,3,2
97.03373,-0.0002226031,0.04824468,-0.2154002,85.81054,9.882425,266.9828,True,16,3,2
97.03768,-0.0001907966,0.04807992,-0.2153584,85.82533,10.05689,267.1544,True,16,3,2
97.04049,-0.0004956871,0.04797535,-0.2157533,85.97903,9.063442,266.2194,True,16,3,2
97.0434,-0.0004777592,0.04784578,-0.2157325,85.99562,9.1765,266.3319,True,16,3,2
97.04595,-0.0004590799,0.04771136,-0.2157109,86.01277,9.294891,266.4497,True,16,3,2
97.04972,-0.0007283161,0.0475737,-0.2156169,86.01828,8.203481,265.3533,True,16,3,2
97.05277,-0.0007198794,0.04744387,-0.2155952,86.03464,8.282227,265.4314,True,16,3,2
97.05567,-0.000710623,0.04730268,-0.2155717,86.05231,8.368467,265.5169,True,16,3,2
97.05982,-0.0004944361,0.04713315,-0.2155442,86.06767,9.456706,266.5476,True,16,3,2
97.06307,-0.0004807143,0.0469941,-0.2155196,86.08493,9.578773,266.6672,True,16,3,2
97.07006,-0.0005008059,0.04666774,-0.2155795,86.13953,9.674414,266.8693,True,16,3,2
97.07383,-0.0004449983,0.04650511,-0.2148794,85.95542,9.812815,267.0149,True,16,3,2
97.0771,-0.0004401733,0.04635464,-0.2148389,85.96667,9.930527,267.134,True,16,3,2
97.07984,-0.0004352597,0.04620294,-0.214798,85.97776,10.04992,267.2547,True,16,3,2
97.08367,-0.0004226507,0.04608044,-0.2146862,85.95203,10.21902,267.435,True,16,3,2
97.0868,-0.0004233823,0.04593304,-0.2146486,85.9622,10.32678,267.544,True,16,3,2
97.08999,-0.000663978,0.04579636,-0.2148568,86.05251,9.377422,266.5906,True,16,3,2
97.09347,-0.0006668342,0.04566684,-0.214834,86.06428,9.442264,266.6564,True,16,3,2
97.09612,-0.0006693925,0.04554904,-0.2148133,86.0752,9.501445,266.7164,True,16,3,2
97.1003,-0.0007708091,0.04536647,-0.2150684,86.17818,9.257011,266.4896,True,16,3,2
97.1039,-0.0007744469,0.04522441,-0.2150553,86.1945,9.319805,266.554,True,16,3,2
97.10696,-0.0005010199,0.04502398,-0.2147032,86.07764,10.68939,267.928,True,16,3,2
97.11022,-0.0005064425,0.04486874,-0.2146833,86.08894,10.7976,268.0379,True,16,3,2
97.11286,-0.0005112051,0.0447311,-0.2146656,86.09911,10.89417,268.136,True,16,3,2
97.12296,-0.0007858279,0.04433987,-0.2148207,86.16008,10.10994,267.4621,True,16,3,2
97.12632,-0.0007998012,0.04420601,-0.2148269,86.17173,10.17357,267.5305,True,16,3,2
97.12923,-0.0008130779,0.04407839,-0.2148327,86.18284,10.23447,267.5959,True,16,3,2
97.1329,-0.0009375215,0.04389296,-0.2148366,86.19965,10.32006,267.651,True,16,3,2
97.13735,-0.0009755674,0.04371354,-0.2148433,86.21545,10.40626,267.7419,True,16,3,2
97.14082,-0.0009826031,0.04358187,-0.2148791,86.2281,10.64806,267.9792,True,16,3,2
97.14379,-0.001013306,0.04344191,-0.2148886,86.24052,10.72441,268.059,True,16,3,2
97.14713,-0.001042159,0.04331014,-0.2148974,86.25231,10.79681,268.1347,True,16,3,2
97.15049,-0.001178441,0.04317276,-0.2148302,86.23178,10.29923,267.6376,True,16,3,2
97.1542,-0.001214716,0.04301286,-0.2148454,86.24469,10.37723,267.7192,True,16,3,2
97.15873,-0.001405285,0.04278247,-0.2146763,86.20605,10.01779,267.3375,True,16,3,2
97.16225,-0.001446521,0.04264523,-0.2146865,86.21587,10.07514,267.3976,True,16,3,2
97.16557,-0.001204648,0.04248698,-0.2145723,86.15768,11.41768,268.7073,True,16,3,2
97.16898,-0.001248149,0.04231679,-0.2145861,86.16687,11.53933,268.8308,True,16,3,2
97.17313,-0.001306529,0.04221255,-0.214601,86.16335,12.29368,269.5892,True,16,3,2
97.17651,-0.001370264,0.04206885,-0.2146143,86.17071,12.41788,269.715,True,16,3,2
97.17951,-0.00143379,0.04192555,-0.2146275,86.17818,12.54223,269.8411,True,16,3,2
97.18365,-0.001490802,0.04180008,-0.2145168,86.13436,12.15527,269.5119,True,16,3,2
97.18664,-0.001536252,0.04167894,-0.2145316,86.13953,12.24647,269.6061,True,16,3,2
97.18957,-0.001284182,0.04146086,-0.2150425,86.24512,14.01901,271.4165,True,16,3,2
97.19309,-0.001318811,0.04132529,-0.2150846,86.25331,14.17608,271.5778,True,16,3,2
97.19588,-0.001349692,0.04120423,-0.2151221,86.26057,14.31695,271.7224,True,16,3,2
97.19958,-0.001118095,0.04101469,-0.2150326,86.17674,15.59891,273.0294,True,16,3,2
97.20345,-0.00115143,0.04085711,-0.215087,86.18238,15.81292,273.2489,True,16,3,2
97.20684,-0.001244462,0.04079431,-0.2148748,86.09615,15.61056,273.0828,True,16,3,2
97.21029,-0.001285707,0.0406552,-0.2149246,86.09856,15.79757,273.2761,True,16,3,2
97.21325,-0.001326756,0.04051664,-0.2149741,86.10062,15.98389,273.4686,True,16,3,2
97.21697,-0.001347807,0.04036394,-0.2145938,85.92437,16.20849,273.6896,True,16,3,2
97.22445,-0.001658566,0.04012787,-0.2148153,85.91544,16.37848,273.8996,True,16,3,2
97.22813,-0.001736773,0.03999887,-0.2148832,85.91142,16.5473,274.075,True,16,3,2
97.2315,-0.001628332,0.03980157,-0.2150509,85.89554,17.86544,275.4158,True,16,3,2
97.23504,-0.001717861,0.03964838,-0.2151367,85.89021,18.09293,275.6513,True,16,3,2
97.2391,-0.001806035,0.03949749,-0.2152211,85.88525,18.31664,275.8828,True,16,3,2
97.24274,-0.001705133,0.03933279,-0.2153089,85.84367,19.09509,276.7359,True,16,3,2
97.24566,-0.001774752,0.03919616,-0.2153918,85.8376,19.307,276.9568,True,16,3,2
97.2495,-0.001832,0.03904094,-0.2150338,85.69525,19.51555,277.2133,True,16,3,2
97.25231,-0.001905352,0.03891715,-0.2150906,85.68598,19.69339,277.4002,True,16,3,2
97.25573,-0.002002337,0.03875354,-0.2151656,85.67347,19.92727,277.646,True,16,3,2
97.25954,-0.002139354,0.03860901,-0.2150997,85.59879,19.50753,277.2225,True,16,3,2
97.26243,-0.002210808,0.03848474,-0.2151628,85.58749,19.66338,277.387,True,16,3,2
97.26604,-0.001868129,0.03832451,-0.2152687,85.50952,21.04307,278.8179,True,16,3,2
97.26949,-0.001920098,0.03819415,-0.2153466,85.49524,21.23432,279.0194,True,16,3,2
97.27254,-0.001973212,0.03806098,-0.2154262,85.48065,21.42856,279.2241,True,16,3,2
97.27764,-0.002049946,0.03786768,-0.215364,85.39253,21.6963,279.511,True,16,3,2
97.28086,-0.002105123,0.03774276,-0.215435,85.37669,21.87437,279.6991,True,16,3,2
97.28402,-0.002086338,0.03766717,-0.2154383,85.34538,22.48789,280.3438,True,16,3,2
97.28701,-0.002147113,0.03754282,-0.2155034,85.32806,22.68439,280.5516,True,16,3,2
97.2907,-0.002205933,0.03740579,-0.2155626,85.2869,23.05106,280.9489,True,16,3,2
97.29414,-0.002268154,0.03728718,-0.2156274,85.26915,23.24292,281.1523,True,16,3,2
97.29726,-0.002332267,0.03716503,-0.2156942,85.25072,23.43889,281.3602,True,16,3,2
97.30041,-0.002383548,0.03704765,-0.2157631,85.21951,23.18738,281.1255,True,16,3,2
97.30389,-0.002435673,0.03692538,-0.2158405,85.20094,23.36891,281.319,True,16,3,2
97.30801,-0.002388322,0.03672999,-0.2155174,85.0714,23.45253,281.4232,True,16,3,2
97.3111,-0.002437697,0.03659156,-0.2155736,85.04789,23.63248,281.6161,True,16,3,2
97.31414,-0.002476789,0.03648213,-0.2156181,85.02917,23.77365,281.7674,True,16,3,2
97.31716,-0.002279949,0.0363293,-0.2153728,84.8809,24.46008,282.5603,True,16,3,2
97.3204,-0.002329003,0.03618391,-0.215421,84.8527,24.64438,282.7607,True,16,3,2
97.3274,-0.002396727,0.0359315,-0.2152784,84.7661,24.81471,283.0561,True,16,3,2
97.33048,-0.002433293,0.03581148,-0.2153007,84.74081,24.96288,283.2209,True,16,3,2
97.33367,-0.002327963,0.03575301,-0.2153679,84.74458,25.39661,283.6379,True,16,3,2
97.33717,-0.002351793,0.03562996,-0.2153845,84.71703,25.56696,283.8257,True,16,3,2
97.34063,-0.002152235,0.03544511,-0.2154501,84.71851,26.32806,284.5121,True,16,3,2
97.34345,-0.002155087,0.03532943,-0.2154534,84.69489,26.49168,284.6884,True,16,3,2
97.34618,-0.002158016,0.03521357,-0.2154566,84.67134,26.65423,284.8636,True,16,3,2
97.34968,-0.002311673,0.03506677,-0.2155616,84.72467,26.31111,284.4999,True,16,3,2
97.35334,-0.002305952,0.03492311,-0.2155605,84.6981,26.49617,284.6993,True,16,3,2
97.35642,-0.002266848,0.03476423,-0.2154,84.61806,26.14488,284.4419,True,16,3,2
97.3604,-0.002246846,0.03461874,-0.2154028,84.59013,26.30226,284.6161,True,16,3,2
97.363,-0.002232903,0.0345169,-0.2154048,84.57061,26.41142,284.7371,True,16,3,2
97.36663,-0.00228027,0.03443189,-0.2154356,84.5808,26.17552,284.5304,True,16,3,2
97.37043,-0.002251519,0.03430967,-0.2154342,84.55611,26.30756,284.6786,True,16,3,2
97.37348,-0.002235857,0.03411984,-0.2153679,84.57386,26.58684,284.9289,True,16,3,2
97.37664,-0.002207643,0.03399281,-0.2153392,84.55129,26.71826,285.0743,True,16,3,2
97.38244,-0.002385718,0.03372738,-0.2151606,84.55997,26.34993,284.7598,True,16,3,2
97.38609,-0.002362687,0.03359634,-0.2151045,84.5388,26.46329,284.8885,True,16,3,2
97.38885,-0.002341342,0.03347442,-0.2150523,84.51903,26.56803,285.0076,True,16,3,2
97.39242,-0.002286707,0.0333852,-0.2151588,84.55907,26.63743,285.1646,True,16,3,2
97.39484,-0.002258589,0.03329545,-0.2151207,84.54497,26.71793,285.258,True,16,3,2
97.39738,-0.002228129,0.03319806,-0.2150794,84.52969,26.80479,285.3589,True,16,3,2
97.40032,-0.002282999,0.03307386,-0.2151717,84.57487,26.35177,284.9771,True,16,3,2
97.404,-0.002229074,0.03295057,-0.2151271,84.55748,26.44568,285.0909,True,16,3,2
97.40696,-0.002322913,0.03281981,-0.2152709,84.62663,26.63275,285.2798,True,16,3,2
97.40974,-0.002286175,0.03271452,-0.2152294,84.61406,26.71555,285.3792,True,16,3,2
97.41306,-0.002237407,0.03257453,-0.215174,84.59767,26.82495,285.5104,True,16,3,2
97.41688,-0.002358022,0.03242067,-0.2150332,84.60175,26.86489,285.5144,True,16,3,2
97.42001,-0.002338152,0.03229627,-0.2149679,84.58897,26.94956,285.6161,True,16,3,2
97.42298,-0.002444675,0.03220883,-0.2149382,84.64518,26.71754,285.4145,True,16,3,2
97.42657,-0.002421236,0.03209519,-0.2148597,84.63484,26.79114,285.505,True,16,3,2
97.42966,-0.002398349,0.03198393,-0.2147828,84.62458,26.86302,285.5934,True,16,3,2
97.43296,-0.002502019,0.03186917,-0.2150624,84.71558,27.15927,285.9616,True,16,3,2
97.43604,-0.002488459,0.03177261,-0.2150066,84.70932,27.23139,286.0504,True,16,3,2
97.43894,-0.002474855,0.0316754,-0.2149503,84.70284,27.30376,286.1395,True,16,3,2
97.44164,-0.002293185,0.03156449,-0.2153282,84.7628,28.79739,287.6184,True,16,3,2
97.44437,-0.00228525,0.03146075,-0.2152857,84.75776,28.91899,287.7567,True,16,3,2
97.4474,-0.002278176,0.03136796,-0.2152478,84.7532,29.02757,287.8804,True,16,3,2
97.45071,-0.002482581,0.03113741,-0.2152099,84.71903,29.39237,288.1342,True,16,3,2
97.45403,-0.002517086,0.0310078,-0.2151708,84.71257,29.52881,288.2846,True,16,3,2
97.45728,-0.002503716,0.03095374,-0.2151704,84.66637,30.20095,288.9061,True,16,3,2
97.4618,-0.002566016,0.03080924,-0.2151351,84.65662,30.38935,289.1088,True,16,3,2
97.46479,-0.002612362,0.03070183,-0.2151087,84.64922,30.52889,289.2591,True,16,3,2
97.46775,-0.002502619,0.03053683,-0.2151355,84.56354,31.8269,290.5869,True,16,3,2
97.47118,-0.00257239,0.03041954,-0.2151193,84.55317,31.9986,290.77,True,16,3,2
97.47379,-0.002462522,0.03034917,-0.2152149,84.49608,32.98997,291.758,True,16,3,2
97.48348,-0.00225922,0.03002982,-0.215059,84.31445,34.25381,293.0624,True,16,3,2
97.48693,-0.002323081,0.02991599,-0.2150657,84.29693,34.46165,293.2816,True,16,3,2
97.48986,-0.002046769,0.029769,-0.2147859,84.16622,35.06522,293.9152,True,16,3,2
97.4934,-0.00209405,0.02965212,-0.2147769,84.14576,35.2691,294.1306,True,16,3,2
97.49624,-0.002138259,0.029543,-0.2147684,84.1265,35.45826,294.3304,True,16,3,2
97.49947,-0.002134375,0.0294079,-0.2146035,84.09927,35.72855,294.668,True,16,3,2
97.50286,-0.00217533,0.02929075,-0.2145727,84.07818,35.93006,294.8828,True,16,3,2
97.50556,-0.002212149,0.02918567,-0.214545,84.05927,36.10971,295.0743,True,16,3,2
97.50845,-0.002329603,0.02907251,-0.2143183,84.05723,36.07364,295.0527,True,16,3,2
97.51165,-0.002379406,0.02893601,-0.2142503,84.03346,36.29568,295.29,True,16,3,2
97.51566,-0.002371842,0.02885577,-0.2141879,84.04623,36.41558,295.4639,True,16,3,2
97.51853,-0.002393446,0.02875617,-0.2141262,84.02817,36.58718,295.6486,True,16,3,2
97.52157,-0.002419113,0.02863832,-0.2140531,84.00684,36.78917,295.8662,True,16,3,2
97.52543,-0.002428168,0.02845436,-0.2140112,84.00319,36.75429,295.9553,True,16,3,2
97.53103,-0.002446885,0.02824405,-0.2138978,83.96838,37.07227,296.3054,True,16,3,2
97.53384,-0.002556979,0.02807499,-0.2141236,84.03563,37.2877,296.6191,True,16,3,2
97.53735,-0.002564039,0.02795577,-0.2140757,84.01919,37.46249,296.8139,True,16,3,2
97.54034,-0.002628012,0.02772334,-0.2143348,84.09582,37.92194,297.3282,True,16,3,2
97.54401,-0.002630929,0.0275598,-0.2142883,84.0789,38.1503,297.5829,True,16,3,2
97.54691,-0.002632959,0.02744852,-0.2142566,84.06713,38.30499,297.7555,True,16,3,2
97.55001,-0.002458673,0.02737182,-0.2144478,84.08318,39.41674,298.89,True,16,3,2
97.55265,-0.002456741,0.02726492,-0.2144169,84.07156,39.59971,299.0915,True,16,3,2
97.55576,-0.002454259,0.02712508,-0.2143763,84.05637,39.83815,299.3542,True,16,3,2
97.55904,-0.002493996,0.02701578,-0.2142936,84.07487,39.60778,299.1912,True,16,3,2
97.56197,-0.002480431,0.02690478,-0.2142559,84.06364,39.78698,299.3911,True,16,3,2
97.56632,-0.002837255,0.02673569,-0.2142967,84.15031,39.48727,299.1757,True,16,3,2
97.57095,-0.002833241,0.02658591,-0.2142428,84.13856,39.72206,299.4425,True,16,3,2
97.57433,-0.00277197,0.0264625,-0.2141961,84.11756,39.94223,299.6821,True,16,3,2
97.58447,-0.003106239,0.02605768,-0.2141002,84.14114,39.95013,299.8229,True,16,3,2
97.58829,-0.00312171,0.02592079,-0.2140579,84.13204,40.13872,300.0419,True,16,3,2
97.59177,-0.002994701,0.02582087,-0.2137164,84.00077,40.15732,299.983,True,16,3,2
97.59464,-0.003011363,0.02571204,-0.213678,83.98986,40.29661,300.143,True,16,3,2
97.59739,-0.003026985,0.02561027,-0.2136421,83.97969,40.42652,300.2922,True,16,3,2
97.60094,-0.002864941,0.02548762,-0.2137727,83.98412,41.01171,300.9249,True,16,3,2
97.60513,-0.002864195,0.02535564,-0.2137365,83.97078,41.2002,301.1402,True,16,3,2
97.60822,-0.002817111,0.02522318,-0.2141911,84.06235,42.03123,301.9631,True,16,3,2
97.61112,-0.002804013,0.02511092,-0.2141843,84.054,42.21542,302.1694,True,16,3,2
97.61423,-0.002791853,0.02500671,-0.214178,84.04623,42.38603,302.3604,True,16,3,2
108.7501,-0.04942158,0.02511799,-0.2089908,82.24362,336.1774,243.8548,True,18,4,5
108.7537,-0.04939967,0.02513483,-0.2090567,82.25522,336.0436,243.7153,True,18,4,5
108.7641,-0.04930183,0.02521063,-0.2090721,82.23849,335.8994,243.523,True,18,4,5
108.7686,-0.0493671,0.02540214,-0.2089959,82.20993,335.3362,242.97,True,18,4,5
108.7727,-0.04933003,0.02544528,-0.2090407,82.21843,335.1948,242.8224,True,18,4,5
108.7761,-0.04920549,0.0255086,-0.2090723,82.27473,335.0833,242.7069,True,18,4,5
108.7789,-0.04917029,0.02554965,-0.2090924,82.28294,334.968,242.5866,True,18,4,5
108.7824,-0.04945697,0.0256214,-0.2091398,82.28825,334.1439,241.7068,True,18,4,5
108.7852,-0.04943781,0.02566358,-0.2091486,82.29538,334.0145,241.5712,True,18,4,5
108.7882,-0.04941815,0.02570693,-0.2091575,82.30283,333.8813,241.4317,True,18,4,5
108.7913,-0.04969979,0.0257255,-0.2092032,82.30598,333.2375,240.7581,True,18,4,5
108.7944,-0.04970019,0.02576087,-0.209208,82.31226,333.1019,240.616,True,18,4,5
108.797,-0.0497006,0.02579562,-0.2092128,82.31844,332.9684,240.4763,True,18,4,5
108.8001,-0.0496129,0.02579238,-0.2094354,82.40575,332.7915,240.2888,True,18,4,5
108.8034,-0.04961363,0.02583012,-0.2094453,82.41522,332.6345,240.1245,True,18,4,5
108.8066,-0.04954575,0.02580738,-0.2095865,82.45246,332.6461,240.1344,True,18,4,5
108.8098,-0.04954911,0.0258394,-0.2096114,82.46316,332.4849,239.9657,True,18,4,5
108.8124,-0.04955203,0.02586709,-0.2096329,82.47235,332.3453,239.8195,True,18,4,5
108.816,-0.04951081,0.02585575,-0.2096795,82.46209,332.4733,239.9457,True,18,4,5
108.8192,-0.04951543,0.02588052,-0.2097207,82.4718,332.3246,239.79,True,18,4,5
108.8222,-0.04951984,0.02590415,-0.2097601,82.48109,332.1826,239.6414,True,18,4,5
108.8254,-0.04951206,0.02590214,-0.2097793,82.43522,332.3834,239.8633,True,18,4,5
108.8279,-0.0495162,0.02591611,-0.2098306,82.44202,332.2803,239.7553,True,18,4,5
108.8313,-0.04947499,0.02594152,-0.2095992,82.33997,332.8497,240.2949,True,18,4,5
108.8351,-0.04948967,0.02595754,-0.2096974,82.34624,332.715,240.1515,True,18,4,5
108.8386,-0.0495006,0.02596951,-0.2097704,82.35099,332.6147,240.0446,True,18,4,5
108.8418,-0.04937509,0.02604222,-0.2093937,82.21071,333.4039,240.783,True,18,4,5
108.8445,-0.04938145,0.0260552,-0.2094666,82.21082,333.3362,240.7076,True,18,4,5
108.8476,-0.049388,0.02606851,-0.2095412,82.21101,333.2668,240.6302,True,18,4,5
108.8516,-0.0492472,0.02613232,-0.2092566,82.11559,333.9579,241.2742,True,18,4,5
108.8553,-0.0492534,0.02615201,-0.2093476,82.11226,333.8981,241.2027,True,18,4,5
108.8587,-0.04907247,0.02617705,-0.2091511,82.0611,334.601,241.9234,True,18,4,5
108.8622,-0.04907778,0.02619356,-0.2092266,82.05646,334.5746,241.8876,True,18,4,5
108.8658,-0.0489785,0.02622122,-0.2091853,82.04322,334.8545,242.1778,True,18,4,5
108.8689,-0.04898377,0.02623804,-0.2092535,82.03918,334.8314,242.1465,True,18,4,5
108.8724,-0.04898845,0.02625299,-0.2093138,82.03558,334.8109,242.1187,True,18,4,5
108.8759,-0.04890998,0.02627313,-0.2092156,82.02443,335.0176,242.3331,True,18,4,5
108.8787,-0.04891374,0.0262883,-0.2092643,82.02115,334.9985,242.3073,True,18,4,5
