Cycle,Direction,Time_ms,Encoder_Count,Target_Count
3,Retracting,1415.04,40,50
3,Retracting,1420.0,40,50
3,Retracting,1425.032,40,50
3,Retracting,1430.0,40,50
3,Retracting,1435.032,40,50
4,Extending,-10.0,40,8273
4,Extending,-5.0,40,8273
4,Extending,0.0,40,8273
4,Extending,5.008,40,8273
4,Extending,10.056,43,8273
4,Extending,15.028,52,8273
4,Extending,20.048,65,8273
4,Extending,25.1,83,8273
4,Extending,30.024,103,8273
4,Extending,35.056,127,8273
4,Extending,40.016,153,8273
4,Extending,45.028,182,8273
4,Extending,50.02,213,8273
4,Extending,55.04,247,8273
4,Extending,60.036,282,8273
4,Extending,65.052,319,8273
4,Extending,70.044,357,8273
4,Extending,75.056,396,8273
4,Extending,80.028,436,8273
4,Extending,85.016,477,8273
4,Extending,90.044,520,8273
4,Extending,95.068,563,8273
4,Extending,100.052,607,8273
4,Extending,105.02,651,8273
4,Extending,110.052,697,8273
4,Extending,115.04,743,8273
4,Extending,120.036,789,8273
4,Extending,125.056,836,8273
4,Extending,130.016,882,8273
4,Extending,135.036,930,8273
4,Extending,140.0,977,8273
4,Extending,145.024,1025,8273
4,Extending,150.056,1073,8273
4,Extending,155.02,1121,8273
4,Extending,160.064,1170,8273
4,Extending,165.032,1218,8273
4,Extending,170.024,1266,8273
4,Extending,175.072,1316,8273
4,Extending,180.06,1364,8273
4,Extending,185.024,1413,8273
4,Extending,190.016,1462,8273
4,Extending,195.0,1511,8273
4,Extending,200.052,1561,8273
4,Extending,205.044,1610,8273
4,Extending,210.048,1660,8273
4,Extending,215.036,1709,8273
4,Extending,220.044,1759,8273
4,Extending,225.032,1808,8273
4,Extending,230.036,1858,8273
4,Extending,235.028,1907,8273
4,Extending,240.028,1957,8273
4,Extending,245.036,2007,8273
4,Extending,250.024,2057,8273
4,Extending,255.028,2106,8273
4,Extending,260.036,2156,8273
4,Extending,265.052,2206,8273
4,Extending,270.044,2256,8273
4,Extending,275.056,2305,8273
4,Extending,280.064,2355,8273
4,Extending,285.076,2405,8273
4,Extending,290.012,2454,8273
4,Extending,295.024,2504,8273
4,Extending,300.036,2554,8273
4,Extending,305.052,2604,8273
4,Extending,310.044,2654,8273
4,Extending,315.0,2703,8273
4,Extending,320.06,2753,8273
4,Extending,325.056,2803,8273
4,Extending,330.068,2853,8273
4,Extending,335.0,2902,8273
4,Extending,340.0,2952,8273
4,Extending,345.06,3002,8273
4,Extending,350.068,3052,8273
4,Extending,355.004,3101,8273
4,Extending,360.008,3151,8273
4,Extending,365.008,3201,8273
4,Extending,370.012,3251,8273
4,Extending,375.028,3301,8273
4,Extending,380.04,3351,8273
4,Extending,385.044,3401,8273
4,Extending,390.056,3451,8273
4,Extending,395.068,3501,8273
4,Extending,400.004,3550,8273
4,Extending,405.008,3600,8273
4,Extending,410.008,3650,8273
4,Extending,415.012,3700,8273
4,Extending,420.028,3750,8273
4,Extending,425.04,3800,8273
4,Extending,430.044,3850,8273
4,Extending,435.056,3900,8273
4,Extending,440.068,3950,8273
4,Extending,445.004,4000,8273
4,Extending,450.0,4049,8273
4,Extending,455.0,4099,8273
4,Extending,460.0,4149,8273
4,Extending,465.0,4199,8273
4,Extending,470.0,4249,8273
4,Extending,475.0,4299,8273
4,Extending,480.004,4349,8273
4,Extending,485.008,4399,8273
4,Extending,490.016,4449,8273
4,Extending,495.024,4500,8273
4,Extending,500.04,4550,8273
4,Extending,505.064,4600,8273
4,Extending,510.0,4649,8273
4,Extending,515.0,4699,8273
4,Extending,520.0,4749,8273
4,Extending,525.0,4799,8273
4,Extending,530.004,4849,8273
4,Extending,535.0,4899,8273
4,Extending,540.0,4949,8273
4,Extending,545.0,4999,8273
4,Extending,550.0,5049,8273
4,Extending,555.0,5099,8273
4,Extending,560.004,5149,8273
4,Extending,565.008,5199,8273
4,Extending,570.012,5249,8273
4,Extending,575.024,5299,8273
4,Extending,580.032,5349,8273
4,Extending,585.044,5399,8273
4,Extending,590.056,5449,8273
4,Extending,595.008,5499,8273
4,Extending,600.016,5549,8273
4,Extending,605.028,5599,8273
4,Extending,610.04,5649,8273
4,Extending,615.048,5699,8273
4,Extending,620.06,5749,8273
4,Extending,625.06,5799,8273
4,Extending,630.068,5849,8273
4,Extending,635.02,5899,8273
4,Extending,640.028,5949,8273
4,Extending,645.04,5999,8273
4,Extending,650.044,6049,8273
4,Extending,655.056,6099,8273
4,Extending,660.068,6149,8273
4,Extending,665.076,6199,8273
4,Extending,670.008,6248,8273
4,Extending,675.016,6298,8273
4,Extending,680.028,6348,8273
4,Extending,685.04,6398,8273
4,Extending,690.048,6449,8273
4,Extending,695.004,6498,8273
4,Extending,700.008,6548,8273
4,Extending,705.072,6599,8273
4,Extending,710.02,6648,8273
4,Extending,715.028,6698,8273
4,Extending,720.04,6748,8273
4,Extending,725.044,6798,8273
4,Extending,730.056,6848,8273
4,Extending,735.068,6898,8273
4,Extending,740.004,6947,8273
4,Extending,745.012,6997,8273
4,Extending,750.02,7047,8273
4,Extending,755.024,7097,8273
4,Extending,760.04,7147,8273
4,Extending,765.044,7198,8273
4,Extending,770.0,7247,8273
4,Extending,775.0,7297,8273
4,Extending,780.0,7347,8273
4,Extending,785.024,7397,8273
4,Extending,790.032,7446,8273
4,Extending,795.036,7495,8273
4,Extending,800.028,7543,8273
4,Extending,805.02,7590,8273
4,Extending,810.044,7638,8273
4,Extending,815.02,7684,8273
4,Extending,820.024,7730,8273
4,Extending,825.036,7776,8273
4,Extending,830.032,7821,8273
4,Extending,835.02,7866,8273
4,Extending,840.048,7911,8273
4,Extending,845.02,7954,8273
4,Extending,850.048,7998,8273
4,Extending,855.08,8042,8273
4,Extending,860.024,8085,8273
4,Extending,865.016,8122,8273
4,Extending,870.008,8154,8273
4,Extending,875.048,8180,8273
4,Extending,880.004,8201,8273
4,Extending,885.008,8216,8273
4,Extending,890.048,8227,8273
4,Extending,895.008,8234,8273
4,Extending,900.04,8238,8273
4,Extending,905.02,8243,8273
4,Extending,910.036,8249,8273
4,Extending,915.02,8256,8273
4,Extending,920.096,8263,8273
4,Extending,925.052,8270,8273
4,Extending,930.028,8276,8273
4,Extending,935.068,8281,8273
4,Extending,940.036,8285,8273
4,Extending,945.044,8289,8273
4,Extending,950.0,8291,8273
4,Extending,955.008,8291,8273
4,Extending,960.02,8289,8273
4,Extending,965.028,8287,8273
4,Extending,970.028,8285,8273
4,Extending,975.008,8284,8273
4,Extending,980.056,8283,8273
4,Extending,985.052,8283,8273
4,Extending,990.044,8283,8273
4,Extending,995.036,8283,8273
4,Extending,1000.028,8283,8273
4,Extending,1005.068,8283,8273
4,Extending,1010.032,8283,8273
4,Extending,1015.068,8283,8273
4,Extending,1020.024,8283,8273
4,Extending,1025.06,8283,8273
4,Extending,1030.012,8283,8273
4,Extending,1035.048,8283,8273
4,Extending,1040.008,8283,8273
4,Extending,1045.032,8283,8273
4,Extending,1050.064,8283,8273
4,Extending,1055.02,8283,8273
4,Extending,1060.048,8283,8273
4,Extending,1065.004,8283,8273
4,Extending,1070.032,8283,8273
4,Extending,1075.068,8283,8273
4,Extending,1080.024,8283,8273
4,Extending,1085.06,8283,8273
4,Extending,1090.008,8283,8273
4,Extending,1095.036,8283,8273
4,Extending,1100.072,8283,8273
4,Extending,1105.032,8283,8273
4,Extending,1110.068,8283,8273
4,Extending,1115.024,8283,8273
4,Extending,1120.06,8283,8273
4,Extending,1125.012,8283,8273
4,Extending,1130.048,8283,8273
4,Extending,1135.0,8283,8273
4,Extending,1140.02,8283,8273
4,Extending,1145.052,8283,8273
4,Extending,1150.012,8283,8273
4,Extending,1155.048,8283,8273
4,Extending,1160.004,8283,8273
4,Extending,1165.032,8283,8273
4,Extending,1170.068,8283,8273
4,Extending,1175.016,8283,8273
4,Extending,1180.052,8283,8273
4,Extending,1185.012,8283,8273
4,Extending,1190.048,8283,8273
4,Extending,1195.008,8283,8273
4,Extending,1200.036,8283,8273
4,Extending,1205.068,8283,8273
4,Extending,1210.028,8283,8273
4,Extending,1215.06,8283,8273
4,Extending,1220.008,8283,8273
4,Extending,1225.036,8283,8273
4,Extending,1230.068,8283,8273
4,Extending,1235.028,8283,8273
4,Extending,1240.06,8283,8273
4,Extending,1245.016,8283,8273
4,Extending,1250.052,8283,8273
4,Extending,1255.012,8283,8273
4,Extending,1260.044,8283,8273
4,Extending,1265.0,8283,8273
4,Extending,1270.02,8283,8273
4,Extending,1275.052,8283,8273
4,Extending,1280.012,8283,8273
4,Extending,1285.056,8283,8273
4,Extending,1290.024,8283,8273
4,Extending,1295.06,8283,8273
4,Extending,1300.012,8283,8273
4,Extending,1305.04,8283,8273
4,Extending,1310.068,8283,8273
4,Extending,1315.028,8283,8273
4,Extending,1320.06,8283,8273
4,Extending,1325.016,8283,8273
4,Extending,1330.048,8283,8273
4,Extending,1335.008,8283,8273
4,Extending,1340.032,8283,8273
4,Extending,1345.068,8283,8273
4,Extending,1350.02,8283,8273
4,Extending,1355.048,8283,8273
4,Extending,1360.008,8283,8273
4,Extending,1365.032,8283,8273
4,Extending,1370.068,8283,8273
4,Extending,1375.024,8283,8273
4,Extending,1380.06,8283,8273
4,Extending,1385.012,8283,8273
4,Extending,1390.04,8283,8273
4,Extending,1395.072,8283,8273
4,Extending,1400.012,8283,8273
4,Extending,1405.048,8283,8273
4,Extending,1410.008,8283,8273
4,Extending,1415.032,8283,8273
4,Extending,1420.068,8283,8273
4,Extending,1425.028,8283,8273
4,Extending,1430.06,8283,8273
4,Extending,1435.008,8283,8273
4,Extending,1440.036,8283,8273
4,Extending,1445.072,8283,8273
4,Extending,1450.028,8283,8273
4,Extending,1455.064,8283,8273
4,Extending,1460.02,8283,8273
4,Retracting,-10.0,8283,-59
4,Retracting,-5.0,8283,-59
4,Retracting,0.0,8283,-59
4,Retracting,5.204,8283,50
4,Retracting,10.056,8280,50
4,Retracting,15.036,8271,50
4,Retracting,20.056,8259,50
4,Retracting,25.04,8242,50
4,Retracting,30.004,8221,50
4,Retracting,35.024,8198,50
4,Retracting,40.044,8171,50
4,Retracting,45.036,8142,50
4,Retracting,50.024,8111,50
4,Retracting,55.044,8078,50
4,Retracting,60.04,8043,50
4,Retracting,65.052,8006,50
4,Retracting,70.04,7969,50
4,Retracting,75.04,7929,50
4,Retracting,80.0,7889,50
4,Retracting,85.052,7847,50
4,Retracting,90.056,7805,50
4,Retracting,95.076,7762,50
4,Retracting,100.036,7718,50
4,Retracting,105.056,7673,50
4,Retracting,110.036,7629,50
4,Retracting,115.008,7584,50
4,Retracting,120.056,7537,50
4,Retracting,125.068,7491,50
4,Retracting,130.004,7445,50
4,Retracting,135.012,7398,50
4,Retracting,140.024,7350,50
4,Retracting,145.056,7302,50
4,Retracting,150.008,7255,50
4,Retracting,155.032,7207,50
4,Retracting,160.076,7158,50
4,Retracting,165.044,7110,50
4,Retracting,170.012,7062,50
4,Retracting,175.004,7014,50
4,Retracting,180.044,6964,50
4,Retracting,185.016,6916,50
4,Retracting,190.004,6867,50
4,Retracting,195.064,6817,50
4,Retracting,200.044,6768,50
4,Retracting,205.032,6719,50
4,Retracting,210.02,6670,50
4,Retracting,215.024,6620,50
4,Retracting,220.012,6571,50
4,Retracting,225.016,6521,50
4,Retracting,230.004,6472,50
4,Retracting,235.004,6422,50
4,Retracting,240.06,6372,50
4,Retracting,245.056,6322,50
4,Retracting,250.06,6272,50
4,Retracting,255.06,6222,50
4,Retracting,260.06,6172,50
4,Retracting,265.068,6122,50
4,Retracting,270.076,6072,50
4,Retracting,275.024,6022,50
4,Retracting,280.036,5972,50
4,Retracting,285.044,5921,50
4,Retracting,290.072,5871,50
4,Retracting,295.004,5822,50
4,Retracting,300.024,5771,50
4,Retracting,305.036,5721,50
4,Retracting,310.064,5670,50
4,Retracting,315.0,5621,50
4,Retracting,320.016,5570,50
4,Retracting,325.024,5520,50
4,Retracting,330.048,5469,50
4,Retracting,335.056,5419,50
4,Retracting,340.008,5369,50
4,Retracting,345.028,5318,50
4,Retracting,350.036,5267,50
4,Retracting,355.064,5217,50
4,Retracting,360.016,5167,50
4,Retracting,365.028,5116,50
4,Retracting,370.048,5066,50
4,Retracting,375.0,5016,50
4,Retracting,380.016,4965,50
4,Retracting,385.028,4914,50
4,Retracting,390.056,4864,50
4,Retracting,395.008,4814,50
4,Retracting,400.028,4763,50
4,Retracting,405.06,4712,50
4,Retracting,410.064,4661,50
4,Retracting,415.012,4611,50
4,Retracting,420.04,4561,50
4,Retracting,425.064,4510,50
4,Retracting,430.012,4460,50
4,Retracting,435.044,4409,50
4,Retracting,440.056,4358,50
4,Retracting,445.004,4308,50
4,Retracting,450.028,4257,50
4,Retracting,455.056,4207,50
4,Retracting,460.0,4157,50
4,Retracting,465.02,4106,50
4,Retracting,470.044,4055,50
4,Retracting,475.072,4004,50
4,Retracting,480.02,3954,50
4,Retracting,485.044,3903,50
4,Retracting,490.056,3852,50
4,Retracting,495.02,3802,50
4,Retracting,500.04,3751,50
4,Retracting,505.044,3700,50
4,Retracting,510.016,3650,50
4,Retracting,515.044,3599,50
4,Retracting,520.056,3548,50
4,Retracting,525.024,3498,50
4,Retracting,530.052,3447,50
4,Retracting,535.0,3397,50
4,Retracting,540.012,3346,50
4,Retracting,545.044,3295,50
4,Retracting,550.072,3244,50
4,Retracting,555.02,3194,50
4,Retracting,560.048,3143,50
4,Retracting,565.072,3091,50
4,Retracting,570.024,3041,50
4,Retracting,575.052,2990,50
4,Retracting,580.024,2940,50
4,Retracting,585.044,2889,50
4,Retracting,590.072,2838,50
4,Retracting,595.024,2788,50
4,Retracting,600.052,2737,50
4,Retracting,605.004,2686,50
4,Retracting,610.024,2635,50
4,Retracting,615.0,2585,50
4,Retracting,620.016,2534,50
4,Retracting,625.044,2483,50
4,Retracting,630.068,2432,50
4,Retracting,635.016,2382,50
4,Retracting,640.048,2331,50
4,Retracting,645.072,2280,50
4,Retracting,650.024,2229,50
4,Retracting,655.052,2178,50
4,Retracting,660.1,2127,50
4,Retracting,665.104,2076,50
4,Retracting,670.004,2027,50
4,Retracting,675.024,1976,50
4,Retracting,680.052,1925,50
4,Retracting,685.004,1874,50
4,Retracting,690.024,1823,50
4,Retracting,695.052,1772,50
4,Retracting,700.024,1722,50
4,Retracting,705.052,1671,50
4,Retracting,710.08,1620,50
4,Retracting,715.016,1570,50
4,Retracting,720.048,1519,50
4,Retracting,725.072,1467,50
4,Retracting,730.04,1417,50
4,Retracting,735.048,1366,50
4,Retracting,740.012,1316,50
4,Retracting,745.044,1265,50
4,Retracting,750.072,1214,50
4,Retracting,755.016,1163,50
4,Retracting,760.044,1112,50
4,Retracting,765.012,1062,50
4,Retracting,770.044,1011,50
4,Retracting,775.072,960,50
4,Retracting,780.012,910,50
4,Retracting,785.06,859,50
4,Retracting,790.064,810,50
4,Retracting,795.016,761,50
4,Retracting,800.004,713,50
4,Retracting,805.044,665,50
4,Retracting,810.036,618,50
4,Retracting,815.008,571,50
4,Retracting,820.036,524,50
4,Retracting,825.052,477,50
4,Retracting,830.008,432,50
4,Retracting,835.072,386,50
4,Retracting,840.004,341,50
4,Retracting,845.048,296,50
4,Retracting,850.044,251,50
4,Retracting,855.052,209,50
4,Retracting,860.04,174,50
4,Retracting,865.02,144,50
4,Retracting,870.036,119,50
4,Retracting,875.052,99,50
4,Retracting,880.024,84,50
4,Retracting,885.02,74,50
4,Retracting,890.052,67,50
4,Retracting,895.048,60,50
4,Retracting,900.056,54,50
4,Retracting,905.044,49,50
4,Retracting,910.028,44,50
4,Retracting,915.072,41,50
4,Retracting,920.024,37,50
4,Retracting,925.044,35,50
4,Retracting,930.044,33,50
4,Retracting,935.04,34,50
4,Retracting,940.012,35,50
4,Retracting,945.052,36,50
4,Retracting,950.036,36,50
4,Retracting,955.04,36,50
4,Retracting,960.036,36,50
4,Retracting,965.036,36,50
4,Retracting,970.028,36,50
4,Retracting,975.028,36,50
4,Retracting,980.028,36,50
4,Retracting,985.028,36,50
4,Retracting,990.024,36,50
4,Retracting,995.028,36,50
4,Retracting,1000.024,36,50
4,Retracting,1005.068,36,50
4,Retracting,1010.028,36,50
4,Retracting,1015.008,36,50
4,Retracting,1020.048,36,50
4,Retracting,1025.016,36,50
4,Retracting,1030.06,36,50
4,Retracting,1035.02,36,50
4,Retracting,1040.06,36,50
4,Retracting,1045.032,36,50
4,Retracting,1050.0,36,50
4,Retracting,1055.028,36,50
4,Retracting,1060.068,36,50
4,Retracting,1065.036,36,50
4,Retracting,1070.004,36,50
4,Retracting,1075.04,36,50
4,Retracting,1080.004,36,50
4,Retracting,1085.04,36,50
4,Retracting,1090.0,36,50
4,Retracting,1095.028,36,50
4,Retracting,1100.068,36,50
4,Retracting,1105.036,36,50
4,Retracting,1110.004,36,50
4,Retracting,1115.04,36,50
4,Retracting,1120.004,36,50
4,Retracting,1125.04,36,50
4,Retracting,1130.004,36,50
4,Retracting,1135.04,36,50
4,Retracting,1140.072,36,50
4,Retracting,1145.04,36,50
4,Retracting,1150.0,36,50
4,Retracting,1155.036,36,50
4,Retracting,1160.004,36,50
4,Retracting,1165.04,36,50
4,Retracting,1170.0,36,50
4,Retracting,1175.032,36,50
4,Retracting,1180.076,36,50
4,Retracting,1185.04,36,50
4,Retracting,1190.076,36,50
4,Retracting,1195.028,36,50
4,Retracting,1200.072,36,50
4,Retracting,1205.04,36,50
4,Retracting,1210.0,36,50
4,Retracting,1215.032,36,50
4,Retracting,1220.008,36,50
4,Retracting,1225.036,36,50
4,Retracting,1230.004,36,50
4,Retracting,1235.044,36,50
4,Retracting,1240.012,36,50
4,Retracting,1245.056,36,50
4,Retracting,1250.024,36,50
4,Retracting,1255.064,36,50
4,Retracting,1260.032,36,50
4,Retracting,1265.076,36,50
4,Retracting,1270.04,36,50
4,Retracting,1275.004,36,50
4,Retracting,1280.04,36,50
4,Retracting,1285.0,36,50
4,Retracting,1290.032,36,50
4,Retracting,1295.0,36,50
4,Retracting,1300.04,36,50
4,Retracting,1305.004,36,50
4,Retracting,1310.032,36,50
4,Retracting,1315.004,36,50
4,Retracting,1320.04,36,50
4,Retracting,1325.0,36,50
4,Retracting,1330.032,36,50
4,Retracting,1335.0,36,50
4,Retracting,1340.032,36,50
4,Retracting,1345.0,36,50
4,Retracting,1350.032,36,50
4,Retracting,1355.072,36,50
4,Retracting,1360.04,36,50
4,Retracting,1365.0,36,50
4,Retracting,1370.032,36,50
4,Retracting,1375.0,36,50
4,Retracting,1380.032,36,50
4,Retracting,1385.004,36,50
4,Retracting,1390.04,36,50
4,Retracting,1395.072,36,50
4,Retracting,1400.04,36,50
4,Retracting,1405.0,36,50
4,Retracting,1410.032,36,50
4,Retracting,1415.004,36,50
4,Retracting,1420.044,36,50
4,Retracting,1425.012,36,50
4,Retracting,1430.056,36,50
4,Retracting,1435.024,36,50
5,Extending,-10.0,36,8273
5,Extending,-5.0,36,8273
5,Extending,0.0,36,8273
5,Extending,5.008,36,8273
5,Extending,10.048,39,8273
5,Extending,15.084,48,8273
5,Extending,20.104,61,8273
5,Extending,25.052,78,8273
5,Extending,30.032,99,8273
5,Extending,35.008,123,8273
5,Extending,40.04,149,8273
5,Extending,45.048,179,8273
5,Extending,50.016,210,8273
5,Extending,55.06,243,8273
5,Extending,60.04,278,8273
5,Extending,65.068,315,8273
5,Extending,70.06,353,8273
5,Extending,75.064,393,8273
5,Extending,80.036,433,8273
5,Extending,85.028,474,8273
5,Extending,90.032,517,8273
5,Extending,95.0,559,8273
5,Extending,100.028,604,8273
5,Extending,105.072,649,8273
5,Extending,110.06,694,8273
5,Extending,115.032,739,8273
5,Extending,120.036,786,8273
5,Extending,125.056,833,8273
5,Extending,130.0,879,8273
5,Extending,135.024,927,8273
5,Extending,140.064,975,8273
5,Extending,145.04,1022,8273
5,Extending,150.064,1071,8273
5,Extending,155.036,1119,8273
5,Extending,160.008,1167,8273
5,Extending,165.052,1216,8273
5,Extending,170.02,1264,8273
5,Extending,175.004,1313,8273
5,Extending,180.064,1363,8273
5,Extending,185.036,1411,8273
5,Extending,190.044,1461,8273
5,Extending,195.032,1510,8273
5,Extending,200.016,1559,8273
5,Extending,205.024,1609,8273
5,Extending,210.012,1658,8273
5,Extending,215.02,1708,8273
5,Extending,220.004,1757,8273
5,Extending,225.004,1807,8273
5,Extending,230.004,1857,8273
5,Extending,235.004,1907,8273
5,Extending,240.064,1957,8273
5,Extending,245.064,2007,8273
5,Extending,250.068,2057,8273
5,Extending,255.076,2107,8273
5,Extending,260.004,2156,8273
5,Extending,265.012,2206,8273
5,Extending,270.024,2256,8273
5,Extending,275.036,2306,8273
5,Extending,280.048,2356,8273
5,Extending,285.06,2406,8273
5,Extending,290.04,2456,8273
5,Extending,295.048,2505,8273
5,Extending,300.0,2555,8273
5,Extending,305.0,2605,8273
5,Extending,310.0,2655,8273
5,Extending,315.0,2704,8273
5,Extending,320.06,2755,8273
5,Extending,325.064,2805,8273
5,Extending,330.068,2855,8273
5,Extending,335.004,2904,8273
5,Extending,340.008,2954,8273
5,Extending,345.012,3005,8273
5,Extending,350.028,3055,8273
5,Extending,355.04,3105,8273
5,Extending,360.068,3155,8273
5,Extending,365.004,3204,8273
5,Extending,370.0,3254,8273
5,Extending,375.0,3304,8273
5,Extending,380.0,3354,8273
5,Extending,385.0,3404,8273
5,Extending,390.0,3454,8273
5,Extending,395.06,3504,8273
5,Extending,400.068,3555,8273
5,Extending,405.0,3604,8273
5,Extending,410.016,3654,8273
5,Extending,415.024,3704,8273
5,Extending,420.036,3754,8273
5,Extending,425.052,3804,8273
5,Extending,430.064,3854,8273
5,Extending,435.076,3904,8273
5,Extending,440.028,3954,8273
5,Extending,445.04,4004,8273
5,Extending,450.048,4054,8273
5,Extending,455.056,4104,8273
5,Extending,460.064,4154,8273
5,Extending,465.076,4204,8273
5,Extending,470.028,4254,8273
5,Extending,475.04,4304,8273
5,Extending,480.048,4354,8273
5,Extending,485.056,4404,8273
5,Extending,490.072,4455,8273
5,Extending,495.024,4504,8273
5,Extending,500.032,4554,8273
5,Extending,505.044,4604,8273
5,Extending,510.056,4655,8273
5,Extending,515.008,4704,8273
5,Extending,520.016,4754,8273
5,Extending,525.032,4804,8273
5,Extending,530.044,4854,8273
5,Extending,535.052,4905,8273
5,Extending,540.0,4954,8273
5,Extending,545.0,5004,8273
5,Extending,550.0,5054,8273
5,Extending,555.0,5104,8273
5,Extending,560.008,5154,8273
5,Extending,565.012,5204,8273
5,Extending,570.024,5254,8273
5,Extending,575.04,5304,8273
5,Extending,580.044,5355,8273
5,Extending,585.052,5405,8273
5,Extending,590.004,5454,8273
5,Extending,595.012,5504,8273
5,Extending,600.024,5554,8273
5,Extending,605.04,5605,8273
5,Extending,610.044,5655,8273
5,Extending,615.072,5705,8273
5,Extending,620.012,5754,8273
5,Extending,625.024,5804,8273
5,Extending,630.032,5855,8273
5,Extending,635.064,5905,8273
5,Extending,640.0,5954,8273
5,Extending,645.0,6004,8273
5,Extending,650.0,6054,8273
5,Extending,655.0,6104,8273
5,Extending,660.0,6154,8273
5,Extending,665.02,6205,8273
5,Extending,670.02,6255,8273
5,Extending,675.028,6305,8273
5,Extending,680.04,6355,8273
5,Extending,685.048,6405,8273
5,Extending,690.056,6455,8273
5,Extending,695.008,6505,8273
5,Extending,700.016,6555,8273
5,Extending,705.028,6605,8273
5,Extending,710.04,6655,8273
5,Extending,715.04,6705,8273
5,Extending,720.048,6756,8273
5,Extending,725.076,6806,8273
5,Extending,730.008,6855,8273
5,Extending,735.016,6905,8273
5,Extending,740.028,6956,8273
5,Extending,745.06,7006,8273
5,Extending,750.068,7056,8273
5,Extending,755.08,7106,8273
5,Extending,760.008,7155,8273
5,Extending,765.032,7206,8273
5,Extending,770.044,7256,8273
5,Extending,775.06,7306,8273
5,Extending,780.068,7356,8273
5,Extending,785.04,7406,8273
5,Extending,790.044,7455,8273
5,Extending,795.052,7504,8273
5,Extending,800.056,7552,8273
5,Extending,805.032,7600,8273
5,Extending,810.004,7647,8273
5,Extending,815.028,7693,8273
5,Extending,820.056,7740,8273
5,Extending,825.068,7786,8273
5,Extending,830.064,7831,8273
5,Extending,835.0,7876,8273
5,Extending,840.032,7921,8273
5,Extending,845.008,7965,8273
5,Extending,850.052,8010,8273
5,Extending,855.012,8053,8273
5,Extending,860.056,8096,8273
5,Extending,865.072,8133,8273
5,Extending,870.064,8164,8273
5,Extending,875.004,8189,8273
5,Extending,880.004,8210,8273
5,Extending,885.048,8225,8273
5,Extending,890.092,8236,8273
5,Extending,895.04,8243,8273
5,Extending,900.028,8247,8273
5,Extending,905.048,8252,8273
5,Extending,910.048,8259,8273
5,Extending,915.012,8265,8273
5,Extending,920.056,8271,8273
5,Extending,925.084,8275,8273
5,Extending,930.008,8279,8273
5,Extending,935.024,8282,8273
5,Extending,940.016,8285,8273
5,Extending,945.004,8286,8273
5,Extending,950.048,8287,8273
5,Extending,955.056,8288,8273
5,Extending,960.008,8288,8273
5,Extending,965.0,8288,8273
5,Extending,970.048,8288,8273
5,Extending,975.036,8288,8273
5,Extending,980.028,8288,8273
5,Extending,985.02,8288,8273
5,Extending,990.004,8288,8273
5,Extending,995.064,8288,8273
5,Extending,1000.056,8288,8273
5,Extending,1005.012,8288,8273
5,Extending,1010.048,8288,8273
5,Extending,1015.0,8288,8273
5,Extending,1020.024,8288,8273
5,Extending,1025.06,8288,8273
5,Extending,1030.012,8288,8273
5,Extending,1035.048,8288,8273
5,Extending,1040.004,8288,8273
5,Extending,1045.032,8288,8273
5,Extending,1050.068,8288,8273
5,Extending,1055.02,8288,8273
5,Extending,1060.048,8288,8273
5,Extending,1065.004,8288,8273
5,Extending,1070.032,8288,8273
5,Extending,1075.068,8288,8273
5,Extending,1080.024,8288,8273
5,Extending,1085.06,8288,8273
5,Extending,1090.012,8288,8273
5,Extending,1095.048,8288,8273
5,Extending,1100.0,8288,8273
5,Extending,1105.02,8288,8273
5,Extending,1110.052,8288,8273
5,Extending,1115.012,8288,8273
5,Extending,1120.044,8288,8273
5,Extending,1125.004,8288,8273
5,Extending,1130.032,8288,8273
5,Extending,1135.064,8288,8273
5,Extending,1140.02,8288,8273
5,Extending,1145.048,8288,8273
5,Extending,1150.004,8288,8273
5,Extending,1155.032,8288,8273
5,Extending,1160.068,8288,8273
5,Extending,1165.028,8288,8273
5,Extending,1170.064,8288,8273
5,Extending,1175.02,8288,8273
5,Extending,1180.052,8288,8273
5,Extending,1185.004,8288,8273
5,Extending,1190.032,8288,8273
5,Extending,1195.068,8288,8273
5,Extending,1200.024,8288,8273
5,Extending,1205.06,8288,8273
5,Extending,1210.012,8288,8273
5,Extending,1215.048,8288,8273
5,Extending,1220.004,8288,8273
5,Extending,1225.028,8288,8273
5,Extending,1230.06,8288,8273
5,Extending,1235.016,8288,8273
5,Extending,1240.048,8288,8273
5,Extending,1245.008,8288,8273
5,Extending,1250.036,8288,8273
5,Extending,1255.068,8288,8273
5,Extending,1260.028,8288,8273
5,Extending,1265.06,8288,8273
5,Extending,1270.008,8288,8273
5,Extending,1275.036,8288,8273
5,Extending,1280.0,8288,8273
5,Extending,1285.02,8288,8273
5,Extending,1290.056,8288,8273
5,Extending,1295.016,8288,8273
5,Extending,1300.048,8288,8273
5,Extending,1305.008,8288,8273
5,Extending,1310.028,8288,8273
5,Extending,1315.06,8288,8273
5,Extending,1320.016,8288,8273
5,Extending,1325.048,8288,8273
5,Extending,1330.004,8288,8273
5,Extending,1335.032,8288,8273
5,Extending,1340.068,8288,8273
5,Extending,1345.028,8288,8273
5,Extending,1350.06,8288,8273
5,Extending,1355.008,8288,8273
5,Extending,1360.036,8288,8273
5,Extending,1365.072,8288,8273
5,Extending,1370.032,8288,8273
5,Extending,1375.068,8288,8273
